SYMBOL,K,K_used,Z,P,Dir,FDR
UBLCP1,5,5,-10.082905276250473,6.575263820350896e-24,down,1.433473265474699e-19
MDGA1,5,4,9.871482914879232,5.534033842334277e-23,up,6.032373589836478e-19
GLMN,5,4,-9.817179304449951,9.496350676104751e-23,down,6.900998036325322e-19
GSTA4,5,4,-9.704231060085055,2.8924901567013513e-22,down,1.5764794476561539e-18
PPP1R2,5,5,-9.567933050665236,1.0906423100392494e-21,down,3.982151831244852e-18
LRP4,5,4,9.567430553351896,1.0959548180115183e-21,up,3.982151831244852e-18
CERS1,5,4,9.501695804979246,2.0649964584854467e-21,up,6.431283970205889e-18
MTCH2,5,4,-9.460585636630922,3.0622327205744583e-21,down,8.34496694265547e-18
GYPC,4,4,9.382246079996008,6.458204485310894e-21,up,1.5643923998251423e-17
ZNF449,5,4,-9.262759790538421,1.992151816630726e-20,down,4.3430901754366455e-17
KANK2,5,5,9.225306749783822,2.827504182572177e-20,up,5.603856244023276e-17
LRRC40,5,4,-9.193571190740567,3.80011086485815e-20,down,6.903851413731045e-17
C5ORF22,5,5,-9.17540688072135,4.498722796089913e-20,down,7.383157528967183e-17
DLD,5,5,-9.169748026000873,4.741259823198044e-20,down,7.383157528967183e-17
GPCPD1,5,4,-9.115656247813957,7.819577616084401e-20,down,1.0891598150814809e-16
SMIM14,5,4,-9.113271214713222,7.993466832394704e-20,down,1.0891598150814809e-16
SIPA1L3,5,4,9.106373547026106,8.518165677505484e-20,up,1.0923795878546887e-16
SKP1,5,5,-9.092977883626997,9.636285727761572e-20,down,1.167114806394056e-16
FAM162A,5,5,-9.076206727160729,1.124247167186141e-19,down,1.2026019585881925e-16
DYNC2LI1,5,5,-9.073356749364422,1.154056822684182e-19,down,1.2026019585881925e-16
NDUFB5,5,5,-9.072946035351043,1.1584166382437524e-19,down,1.2026019585881925e-16
TSNAX,5,5,-9.06667689080001,1.227021157140752e-19,down,1.2159221930375244e-16
DHX36,5,5,-9.013831897510999,1.9897959898442188e-19,down,1.8860670597649482e-16
TTC28,5,4,8.999411177414352,2.2693148707434897e-19,up,2.0613888957116174e-16
RFX1,5,4,8.980067608325573,2.7060043158743726e-19,up,2.359744003615088e-16
SCOC,5,4,-8.957598831617743,3.318252563011535e-19,down,2.782354774085172e-16
PACRGL,5,4,-8.951106546470797,3.5193647711123086e-19,down,2.8416915324081276e-16
GTF2H1,5,4,-8.921221310601178,4.6117400297171605e-19,down,3.5907337281379937e-16
EMP3,4,4,8.88770525158349,6.238390771100615e-19,up,4.689764041405672e-16
ALG14,5,4,-8.881804447809282,6.578440779754882e-19,down,4.780552914647873e-16
NDUFA9,5,5,-8.843253290428683,9.297114693398312e-19,down,6.391380572853546e-16
CCNYL1,5,3,-8.842245120914933,9.381412702688568e-19,down,6.391380572853546e-16
CDK2AP1,5,5,8.835289368713726,9.983948244313848e-19,up,6.595759262857158e-16
RGL2,5,5,8.802877003180361,1.3335268384256138e-18,up,8.550652530740238e-16
SEH1L,5,5,-8.793059725991379,1.4554105326562263e-18,down,8.697055075495393e-16
RPAIN,5,4,-8.791919998128668,1.4702545213439091e-18,down,8.697055075495393e-16
NDUFA5,5,5,-8.791479015902281,1.476037969787301e-18,down,8.697055075495393e-16
CDK2AP2,5,4,8.771883768665711,1.757017217724468e-18,up,1.0080192727266085e-15
ARHGEF10L,5,5,8.756562020359109,2.0129599092852968e-18,up,1.1252445892904808e-15
OPA1,5,5,-8.752560663260356,2.0856534271424715e-18,down,1.1367332591283255e-15
TCEAL7,5,5,-8.741474192269928,2.3008809232360684e-18,down,1.2234513416455983e-15
KLHL21,5,4,8.726632304133494,2.6236837177266673e-18,up,1.361879255479978e-15
MTMR6,4,4,-8.715967623254638,2.8828570066936567e-18,down,1.461608502393684e-15
NT5DC2,5,5,8.696691511329787,3.4170073960819237e-18,up,1.6930495054995914e-15
BRI3,5,5,8.682860349459492,3.85938130196225e-18,up,1.8697415947573113e-15
BCL6,5,4,8.677474830661328,4.0465273124210876e-18,up,1.9177900421324377e-15
RAB11A,5,5,-8.670368697897818,4.307233826687118e-18,down,1.997914992672465e-15
TMEM120A,5,4,8.661052096252384,4.674298431315821e-18,up,2.1230079187732548e-15
MAK16,5,5,-8.657791849349099,4.809908220731695e-18,down,2.140016512656565e-15
TAC1,3,3,-8.645600650555053,5.352299631188288e-18,down,2.3337096851907172e-15
CREBBP,5,5,8.631946868774769,6.0316402695248516e-18,up,2.5783488140374765e-15
PSMD14,5,5,-8.624878939850333,6.416048879362144e-18,down,2.689928492672579e-15
NECAB1,5,5,-8.61289829745133,7.123628582050146e-18,down,2.9302306927787777e-15
SUB1,5,5,-8.58389570432483,9.171312813449027e-18,down,3.702662789740782e-15
FZD9,4,4,8.577742023895865,9.675364630156965e-18,up,3.802858699095864e-15
TRAPPC13,5,5,-8.576641320827402,9.768363247069785e-18,down,3.802858699095864e-15
CHML,5,5,-8.571773740967085,1.0190315171372911e-17,down,3.897527386861418e-15
BCL9L,5,5,8.566812562150284,1.0638885475124704e-17,up,3.998936935227477e-15
OCIAD1,5,5,-8.563751057518639,1.0925359779917003e-17,down,4.037013026474077e-15
RXRA,5,4,8.55901266993519,1.1383820745297786e-17,up,4.136311267803951e-15
TRAPPC6B,5,5,-8.554097739150434,1.1879422253348425e-17,down,4.245627615495886e-15
DNM1L,5,5,-8.54869410797089,1.2448896248080647e-17,down,4.377393340393648e-15
STX12,5,5,-8.539701670620552,1.3456880731841312e-17,down,4.656721537061467e-15
PLAA,5,5,-8.529481724062498,1.47004818506882e-17,down,5.0075813254195854e-15
FEZ2,5,4,-8.520284006923477,1.5916253591779753e-17,down,5.267871783025518e-15
ACTR2,5,5,-8.519636466127357,1.600549158431753e-17,down,5.267871783025518e-15
LETMD1,5,4,-8.517681991968873,1.627784358957257e-17,down,5.267871783025518e-15
NIT2,5,5,-8.516596039478248,1.6431139913111104e-17,down,5.267871783025518e-15
TMX3,5,5,-8.504131882381207,1.8295945989564905e-17,down,5.780723456789921e-15
RAB6A,5,4,-8.499495469126487,1.9041648945455545e-17,down,5.930385552283947e-15
PRELP,5,5,8.497528592291467,1.9366980671015923e-17,up,5.9467541635044805e-15
CHCHD7,5,5,-8.489316980271951,2.0785507435578305e-17,down,6.293678438931148e-15
CDC123,5,5,-8.486122598401964,2.136460473785308e-17,down,6.3172315460340886e-15
ACSL4,5,5,-8.485697661365114,2.1442829888836407e-17,down,6.3172315460340886e-15
PSMA6,5,4,-8.483263929544194,2.1896321360628105e-17,down,6.364822693107378e-15
ZBTB20,5,4,8.476410433235722,2.322483855930895e-17,up,6.590155070456491e-15
PQLC2,2,2,8.476153876286837,2.3276085520166495e-17,up,6.590155070456491e-15
MAF1,5,4,8.469354807424807,2.4675598055525296e-17,up,6.810487575753119e-15
AIG1,5,5,-8.469338393288567,2.4679075202261198e-17,down,6.810487575753119e-15
TMCC2,5,4,8.467745320642262,2.5018859786442232e-17,up,6.817952027552838e-15
CYCS,5,5,-8.462552756238667,2.6158734072149857e-17,down,6.968356311615362e-15
RND2,5,4,8.462324293040293,2.6210046215882742e-17,up,6.968356311615362e-15
CLN3,5,5,8.454869925068689,2.793986389639543e-17,up,7.338758708497792e-15
GPS2,5,5,8.45267969130709,2.8469191977548313e-17,up,7.388772075030128e-15
CD37,5,5,8.449418944823886,2.927561656087532e-17,up,7.508679019336976e-15
TIPRL,5,5,-8.446832455987375,2.993127980271273e-17,down,7.587579429987677e-15
ADAMTS2,5,5,8.438657391107393,3.2100349729131005e-17,up,7.972883632927604e-15
HSPB2,4,4,8.438358078677428,3.2182641149379804e-17,up,7.972883632927604e-15
SLC35B4,5,5,-8.427063525844357,3.5444745496130473e-17,down,8.640209144241925e-15
GDAP1,5,5,-8.426325358475175,3.5668952019713464e-17,down,8.640209144241925e-15
HOMER3,5,4,8.424465297774779,3.6240138827285354e-17,up,8.670327627240243e-15
RPS6KA6,5,4,-8.422877441115148,3.673486928997233e-17,down,8.670327627240243e-15
TMEM184B,5,4,8.422078219854926,3.698639829977261e-17,up,8.670327627240243e-15
BCAT1,5,5,-8.410485972712287,4.0831539723570304e-17,down,9.186524051629268e-15
UBE2N,5,5,-8.410152898054912,4.094765872308774e-17,down,9.186524051629268e-15
PMS2,5,4,-8.40958632158296,4.114593167162475e-17,down,9.186524051629268e-15
ASAH2B,4,4,-8.408113300455266,4.16658566516653e-17,down,9.186524051629268e-15
CDC7,5,4,-8.408051848565487,4.1687687266874823e-17,down,9.186524051629268e-15
HMG20B,5,4,8.407970215078077,4.171670478928937e-17,up,9.186524051629268e-15
FBXL7,5,5,8.406259737533553,4.232931588117445e-17,up,9.228214155254842e-15
CDH23,5,5,8.401718721167127,4.399907309991299e-17,up,9.497265273774288e-15
ACTR10,5,5,-8.400035027242145,4.463454797615763e-17,down,9.53997823949228e-15
TM2D2,5,5,-8.397234128684032,4.5711803542209585e-17,down,9.627978356455724e-15
ZNF365,5,4,-8.396337335724816,4.6062109548380046e-17,down,9.627978356455724e-15
MRPL30,5,4,-8.395551718179686,4.637116313140915e-17,down,9.627978356455724e-15
VMA21,4,4,-8.393341648285752,4.7251593674460757e-17,down,9.718226355631311e-15
LRPPRC,5,5,-8.389873773370256,4.866644128711274e-17,down,9.9156737056107e-15
CROT,5,5,-8.38748806445218,4.966395840868648e-17,down,1.0025221826553462e-14
NLK,5,4,-8.375464163689113,5.5006639638109696e-17,down,1.1001832575692014e-14
AXIN1,5,5,8.363898016521622,6.067937603801104e-17,up,1.2026100700042534e-14
PCED1A,5,5,8.350410093421326,6.80263576797106e-17,up,1.3360744358336674e-14
MSH2,5,5,-8.343869235784192,7.189849046927157e-17,down,1.3995169560005264e-14
SCAMP2,5,5,8.33775472596299,7.571441971753187e-17,up,1.4607522692583295e-14
VPS50,5,5,-8.320712713597294,8.743594315871875e-17,down,1.6720973656168662e-14
USP14,5,5,-8.309922210881929,9.57648293664212e-17,down,1.7896917722296754e-14
TCF7L1,4,4,8.309817001972677,9.5849771192334994e-17,up,1.7896917722296754e-14
TMEM242,5,5,-8.308668350166574,9.678199791443419e-17,down,1.7896917722296754e-14
PTS,5,4,-8.308561975457414,9.686878084633811e-17,down,1.7896917722296754e-14
REEP5,5,4,-8.303410825121263,1.0116431204024011e-16,down,1.8533471989825837e-14
ATR,5,5,-8.299318292251417,1.0471048764969006e-16,down,1.8980973707032143e-14
RBM3,5,4,-8.298596763774704,1.0534827845286406e-16,down,1.8980973707032143e-14
MXD4,5,5,8.27490627875041,1.285566966792583e-16,up,2.2972660199217298e-14
PLEKHA7,5,4,8.267068462878088,1.3729312758336326e-16,up,2.3729384470444402e-14
NAPG,5,5,-8.2640871660585,1.4076772996511988e-16,down,2.3729384470444402e-14
CNNM3,5,5,8.261494774179678,1.4385944983157771e-16,up,2.3729384470444402e-14
TCF3,5,5,8.259174592583278,1.4668324289441584e-16,up,2.3729384470444402e-14
SALL2,5,4,8.258568355672768,1.4743002833033362e-16,up,2.3729384470444402e-14
GIT1,5,4,8.250623887211372,1.5756973353876873e-16,up,2.3729384470444402e-14
ITGB5,5,5,8.248923760876982,1.5982735454591227e-16,up,2.3729384470444402e-14
PACSIN2,5,4,8.23031300759784,1.867248770091615e-16,up,2.3729384470444402e-14
SMO,5,5,8.225285519335698,1.9472642827318066e-16,up,2.3729384470444402e-14
PLEKHH3,5,5,8.221448541908783,2.010597710350254e-16,up,2.3729384470444402e-14
2-MAR,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
7-SEP,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
AC007325.2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
AC024592.12,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
ADRBK1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
AES,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
APOA1BP,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
ASNA1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
ATP5D,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
ATP5G1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
ATP5G2,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
ATP5I,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C12ORF10,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C16ORF13,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C19ORF52,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C19ORF60,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C19ORF70,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C1ORF233,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C21ORF33,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C3ORF17,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
C5ORF28,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
C7ORF43,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
C9ORF16,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
CCBL1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
CTB-50L17.10,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
CTD-3099C6.9,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
DDX26B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
ERBB2IP,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
FAM127A,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM127B,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM195A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM195B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM58A,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM69B,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM73A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
FAM73B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
FAM96B,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
GATSL2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
H1FX,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
H2AFX,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
H3F3A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
HIST1H2BK,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HIST1H4E,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HIST1H4J,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HIST1H4K,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HIST2H2AA4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HIST2H2AB,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HIST2H2AC,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
HMHA1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
KIAA1033,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
KIAA1715,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
LINC00116,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
LINC00634,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
MESDC1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
MKL1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
MMP24-AS1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
MYEOV2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
PCNXL3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
PCNXL4,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
PHB,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
PRKRIR,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
QARS,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
RLTPR,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
RP11-162P23.2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
SELO,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
SGK223,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
SLC22A18,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
SSSCA1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
TCEB2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
UTP11L,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.3729384470444402e-14
VARS,2,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
WBSCR16,1,1,8.209536151601386,2.2204460492503363e-16,up,2.3729384470444402e-14
NUDT21,5,5,-8.200647127891418,2.3909641232249164e-16,down,2.5427028707525074e-14
EHMT1,5,5,8.197287464610042,2.4587198966487737e-16,up,2.5874940228543132e-14
CCDC102A,4,4,8.19707232524299,2.463122613893841e-16,up,2.5874940228543132e-14
BTF3L4,5,5,-8.196800894512343,2.468688393897973e-16,down,2.5874940228543132e-14
PPIP5K2,5,4,-8.189252057144497,2.6285453323327564e-16,down,2.7418620473773408e-14
RLIM,5,5,-8.186947419057333,2.6793516008458374e-16,down,2.7721491279309375e-14
METTL6,5,4,-8.186783041933396,2.6830120911583313e-16,down,2.7721491279309375e-14
GPR89B,3,2,-8.185305052415737,2.7161474283782645e-16,down,2.793147645569554e-14
IFT140,5,5,8.181156509972933,2.8113247298340553e-16,up,2.8774502551695886e-14
ARHGEF40,5,5,8.175514384750016,2.9460628421951896e-16,up,3.0012671038643615e-14
AP3S1,5,4,-8.174922367615986,2.9605643647200974e-16,down,3.002012265826179e-14
RMND1,5,4,-8.173871845128627,2.986470421218048e-16,down,3.014261187637716e-14
TSFM,5,5,-8.168667540213566,3.118141411524049e-16,down,3.1326544199371336e-14
UCHL5,5,5,-8.15750126900533,3.4202647504138715e-16,down,3.420421643292331e-14
PRKACB,5,5,-8.14811880248431,3.696291340270481e-16,down,3.6791715687199524e-14
ZNF768,5,5,8.147581222551176,3.712755126454702e-16,up,3.6791715687199524e-14
C2CD5,5,4,-8.142392735408025,3.8754178932078436e-16,down,3.822985768770326e-14
TRAPPC11,5,5,-8.140181291940824,3.946864597185075e-16,down,3.869341326532487e-14
ZNF441,5,5,-8.13984305455676,3.957906131905622e-16,down,3.869341326532487e-14
ZNF592,5,5,8.134753820746552,4.1277627864191733e-16,up,4.0173819869073394e-14
ARAP1,5,5,8.114962880566575,4.859333267648053e-16,up,4.7083699807997866e-14
ATP5F1,2,2,-8.113513375108287,4.917677939973674e-16,down,4.743818441122392e-14
THNSL1,5,5,-8.108804097627964,5.112038788744917e-16,down,4.909584036714887e-14
CIZ1,5,5,8.09988876814475,5.500946080398834e-16,up,5.25991778503399e-14
RWDD2B,5,5,-8.09708559582474,5.629146614396181e-16,down,5.358996739757692e-14
DNAJB14,5,5,-8.092497977720955,5.845337260870287e-16,down,5.540617288010136e-14
SLC30A9,5,5,-8.084479102612377,6.24304501753045e-16,down,5.891975083427763e-14
CDC42,5,4,-8.083496317510093,6.293585734089683e-16,down,5.914071663314188e-14
ATAD1,5,5,-8.07788088886106,6.590192839955079e-16,down,6.166214339221489e-14
GAREM2,5,5,8.076018222312179,6.69158861756239e-16,up,6.23433006202896e-14
YBX1,5,5,8.072811669998568,6.869752816448733e-16,up,6.373084304314845e-14
RBBP7,5,3,-8.0690918690476785,7.082296181914029e-16,down,6.542421146691006e-14
BCAT2,5,5,8.068502183032896,7.11657965069572e-16,up,6.546352445772886e-14
ORC3,5,5,-8.067541794904125,7.172765527098395e-16,down,6.570313498162693e-14
SLC25A46,5,5,-8.066995024411877,7.204948418767635e-16,down,6.572179099479214e-14
CARKD,1,1,8.063223223699733,7.43086550071778e-16,up,6.750012449214514e-14
SLC9A3R1,2,1,8.049638293955347,8.303908037738484e-16,up,7.51176344940816e-14
EFNB1,5,5,8.048798326810592,8.361089045158463e-16,up,7.532235631136348e-14
MYH9,5,3,8.04594169409177,8.558473491664896e-16,up,7.678324304188741e-14
CCBL2,1,1,-8.042898319637485,8.773812811861022e-16,down,7.838539426532499e-14
SLC15A3,5,5,8.042408533286656,8.808963623230413e-16,up,7.838539426532499e-14
SCRN3,5,5,-8.03883332906508,9.06978449457358e-16,down,8.03781999049588e-14
IMPAD1,2,2,-8.033343272174514,9.485179966314522e-16,down,8.371919370268132e-14
FGFR1,5,4,8.030806747849347,9.68337814785594e-16,up,8.512392217798683e-14
FASTKD2,5,5,-8.030305368712963,9.723034962085432e-16,down,8.512927116804196e-14
CCDC40,5,4,8.026197787948512,1.0054008118508674e-15,up,8.767497239664303e-14
PSMA5,5,5,-8.023268486009014,1.0296795476525794e-15,down,8.943443752340193e-14
NINJ1,5,5,8.021687814748292,1.0430194991831845e-15,up,9.023360357814525e-14
FAM204A,5,4,-8.021128245436067,1.0477826272037667e-15,down,9.028738757181548e-14
HSPB1,5,5,8.01163416914593,1.1319415417651953e-15,up,9.715534469300402e-14
LIG4,5,5,-8.01048530511378,1.1425666841625852e-15,down,9.768273051540597e-14
AASDHPPT,5,5,-8.004805452328098,1.1965569057425992e-15,down,1.0189897305505627e-13
STAU2,5,5,-8.003903421409092,1.2053594053174262e-15,down,1.0224918441760782e-13
RCN2,5,5,-7.999547250671886,1.2487752343816798e-15,down,1.0552150730525194e-13
MPRIP,5,4,7.996763224382957,1.2773253207710995e-15,up,1.0751725605455885e-13
TXNDC9,5,5,-7.9951334028167285,1.2943364506959217e-15,down,1.0813961867238197e-13
FARSB,5,5,-7.994978462788093,1.2959651932402806e-15,down,1.0813961867238197e-13
PLXNB2,5,5,7.994296616870676,1.3031568386331086e-15,up,1.0813961867238197e-13
RAVER1,5,4,7.993864229289378,1.3077377213519528e-15,up,1.0813961867238197e-13
6-MAR,1,1,-7.993696344187472,1.3095206334346516e-15,down,1.0813961867238197e-13
KNTC1,5,3,-7.991173850730448,1.3365991373260333e-15,down,1.0995923695413152e-13
ACSL3,5,5,-7.988883551656465,1.3616623681028486e-15,down,1.1160000483838423e-13
RP11-382A20.3,1,1,-7.984421008663229,1.4118339414804704e-15,down,1.150815411012723e-13
YTHDC2,5,4,-7.984170910949827,1.4146990053273233e-15,down,1.150815411012723e-13
SGOL2,1,1,-7.983409323983274,1.4234588951694427e-15,down,1.151373944011503e-13
MTSS1L,2,2,7.983193746315707,1.425948189913792e-15,up,1.151373944011503e-13
TIGD5,5,5,7.980393884590318,1.4586705716675817e-15,up,1.1734493406983377e-13
MGAT1,5,5,7.979542376552421,1.4687681428121603e-15,up,1.1765882439922537e-13
SLC25A3,5,3,-7.979156530736222,1.4733663162693697e-15,down,1.1765882439922537e-13
ADPRHL2,2,1,7.976962758235345,1.4997805342383189e-15,up,1.1933107820047296e-13
FLT3LG,4,4,7.966533862752696,1.6318678625597852e-15,up,1.2936855007878502e-13
HIST1H4B,2,2,7.964867789266732,1.6540052317172582e-15,up,1.3064843498792734e-13
ERLEC1,5,5,-7.961743767818497,1.6963147491410284e-15,down,1.3331400084142578e-13
TRPC1,5,5,-7.961476663584649,1.6999812959917603e-15,down,1.3331400084142578e-13
LRP5,5,5,7.956992734586772,1.7627105836817837e-15,up,1.3773782593134972e-13
RAB3IL1,5,5,7.9554309951922955,1.785089917839491e-15,up,1.389883760672098e-13
SLF1,5,3,-7.952272479486795,1.8312093506717274e-15,down,1.420718685195528e-13
MDH1B,5,4,-7.95124159841642,1.8465143823053767e-15,down,1.4275127676822523e-13
TMEM30A,4,4,-7.945529236335008,1.9336344119706876e-15,down,1.4846370821341337e-13
PSMD1,5,5,-7.945255444773731,1.9379101953246363e-15,down,1.4846370821341337e-13
ACTR6,5,5,-7.945068464889586,1.940835596570011e-15,down,1.4846370821341337e-13
MOB3A,5,4,7.940315134617428,2.0166821647847966e-15,up,1.5372618137927747e-13
PYCRL,2,1,7.938377432917484,2.0484320026999333e-15,up,1.5528891528104371e-13
BCAP29,5,4,-7.938053548776727,2.0537867488921628e-15,down,1.5528891528104371e-13
FOPNL,2,2,-7.937766007021126,2.0585522001844703e-15,down,1.5528891528104371e-13
TTC19,5,5,-7.935804273388385,2.0913560011134705e-15,down,1.5721949027680954e-13
FAM193A,5,4,7.934768161434438,2.1088889050362947e-15,up,1.5799273889586345e-13
PSMD12,5,5,-7.933530111146999,2.1300288744512516e-15,down,1.5902999825997172e-13
BOC,5,4,7.9281601322873705,2.224163995965423e-15,up,1.6549146510594603e-13
SSBP1,5,5,-7.925878349769673,2.2653928510322693e-15,down,1.6798581478011733e-13
KIFAP3,5,5,-7.922361638619471,2.330413458834925e-15,down,1.7222150446122103e-13
POLR3F,5,5,-7.9209849385922,2.3563648553594182e-15,down,1.735510480124685e-13
GTF2H5,5,5,-7.919532607000405,2.384050421870804e-15,down,1.7499893349227404e-13
GCNT4,5,4,-7.913093177159903,2.5107130001505403e-15,down,1.8367803394725478e-13
HSPB11,4,3,-7.908385268637158,2.60748794670649e-15,down,1.9011988202725148e-13
RRAS,4,4,7.906598118814614,2.6451782502209765e-15,up,1.9222510344355837e-13
MFN1,5,4,-7.894525596505083,2.914215850021377e-15,down,2.1101950838699343e-13
ITFG1,5,5,-7.8941432071003295,2.923163686659879e-15,down,2.1101950838699343e-13
HDAC4,5,5,7.891369430904296,2.988884336163879e-15,up,2.1505170763270207e-13
REXO4,5,4,7.889395530673107,3.0365370002937623e-15,up,2.1776165507698786e-13
MFI2,1,1,7.883798836415038,3.175753943238227e-15,up,2.2699872693946425e-13
CLIP2,5,5,7.882719234459637,3.2033229973334853e-15,up,2.282210609962984e-13
SOX13,5,4,7.8758654490793925,3.3839224845462144e-15,up,2.403025865980196e-13
CFAP69,5,4,-7.874555705396189,3.419558259301658e-15,down,2.415521585890777e-13
1-SEP,1,1,7.874405135822761,3.4236785929097295e-15,up,2.415521585890777e-13
SLC6A12,5,3,7.872489945566579,3.4765162026993178e-15,up,2.444888055969285e-13
UCKL1,5,5,7.8682897338874644,3.595221822924263e-15,up,2.5202389376711204e-13
CXXC1,5,5,7.866445684426252,3.648590301479e-15,up,2.5482675272326445e-13
PIAS2,5,3,-7.866103350106522,3.658583257757982e-15,down,2.5482675272326445e-13
AGL,5,5,-7.865612893791169,3.672946963489893e-15,down,2.5501247372943675e-13
LRRC8B,5,5,-7.865015310733427,3.6905230804252174e-15,down,2.550737456707188e-13
ZBTB40,5,5,7.864587084620986,3.703168975278071e-15,up,2.550737456707188e-13
DDHD1,5,5,-7.864392485610752,3.708929745315255e-15,down,2.550737456707188e-13
UBE2V2,5,5,-7.863789548631908,3.7268347381037375e-15,down,2.5549913246981e-13
