"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000278803",-2.2548192698226,-0.996533038806144,-5.74629279343721,5.72996041213896e-07,0.00626432540733282,3.99342085665275
"ENSG00000285578",-2.72676258790564,-0.96511211546061,-5.72535241953062,6.16931791149578e-07,0.00626432540733282,4.06435158149917
"ENSG00000285474",-2.22264333528258,-0.445626482422852,-4.73961486566252,1.87528893301431e-05,0.0825398671900094,2.00568768974869
"ENSG00000122025",-1.47904767133198,1.16664823558339,-4.62212768812522,2.78532508373472e-05,0.0825398671900094,2.2375857328747
"ENSG00000230624",-0.859890429754542,3.58057404472806,-4.59904281741637,3.00936380664223e-05,0.0825398671900094,2.32752434797374
"ENSG00000288087",-1.07502053480783,0.310190842511369,-4.58121783757991,3.19433864677653e-05,0.0825398671900094,1.84936909233708
"ENSG00000250846",-1.84958521928256,-0.226282537899602,-4.56754394034784,3.34373638651084e-05,0.0825398671900094,1.67252397254536
"ENSG00000229017",-1.20046915214162,-0.0717825977485966,-4.54460538325058,3.60985220610412e-05,0.0825398671900094,1.62233359375378
"ENSG00000165695",-1.23220034278795,0.246590365829065,-4.52910451648309,3.80129869165641e-05,0.0825398671900094,1.70236869744662
"ENSG00000008118",-1.08286331358342,3.6119841204689,-4.38367285493316,6.15481876390003e-05,0.111964498229117,1.68929097941155
"ENSG00000234473",-1.38536156654679,0.469774564458539,-4.36172295836443,6.61598374408806e-05,0.111964498229117,1.36333456973541
"ENSG00000287908",-2.14635196669405,-0.554509681854235,-4.19312297972011,0.000114731689172557,0.140992269699435,0.580578140235713
"ENSG00000226384",-2.15876336999524,0.246579245451783,-4.18074680956973,0.000119424520955761,0.140992269699435,0.862655437860456
"ENSG00000279954",-0.897525835101703,0.680139024918221,-4.17456091930547,0.000121839480530573,0.140992269699435,0.857937274662692
"ENSG00000230910",-1.11553175765039,3.72759027562169,-4.17311934695543,0.000122409046353766,0.140992269699435,1.07424036268831
"ENSG00000254363",-1.30885428667162,0.953644164288621,-4.15141476100879,0.000131303594006372,0.140992269699435,0.891028850674396
"ENSG00000092094",-0.83546537349341,3.91349167015596,-4.12816221473063,0.000141528338692673,0.140992269699435,0.944291782329408
"ENSG00000287583",-1.41949525618871,0.493441277058546,-4.12076447358261,0.000144940370954327,0.140992269699435,0.737210081777651
"ENSG00000277361",-1.05388776209546,0.0382239992366781,-4.10616500666632,0.000151909738283066,0.140992269699435,0.533293511750561
"ENSG00000129484",-0.905506946687506,2.49826059913474,-4.09904249805998,0.000155426732403939,0.140992269699435,0.84555159385783
